"alpha","phi","tau","Aff","Apt","AptNet","AptNet_market","E_apt","Erent","Tax","PV","Density","Q1","Q2","Q3","Q4","Q5","Erent_chg","Erent_chg_perc","AptNet_chg","Aff_chg","Density_chg","Tax_chg","PV_chg"
0,0.3,0,474.12420706979,218946.087732602,161451.291559217,160977.167352147,3990036.0406886,2736.18402161768,399108.308204914,1539858.85338655,61.0106845125923,810957.705966472,804992.815269715,781052.363781145,774246.403272538,818784.73331978,22.00827287929,0.00810863957115515,35236.715107998,25.468551116413,0.00890986171664498,-0.0064208647851165,-0.0112235212086006
0,0.3,10,785.29003601343,337300.991548295,229126.873851929,228341.583815916,4057711.62298131,2764.05268900934,386666.963028705,1513169.7700529,62.0454956166429,851174.13476015,823593.611145403,757017.184564996,740653.008635687,885271.664796125,49.8769402709499,0.0183764593336058,102912.29740071,336.634380060053,0.0260221287929971,-0.0373935624888708,-0.0283611554682466
0,0.3,12.5,861.955668779567,361993.850314926,242396.766639032,241534.810970252,4070981.51576841,2769.4430816784,383646.899225205,1508251.76188688,62.2484023658787,860518.561666025,825729.31171248,751517.253203296,734338.215916921,898876.154190741,55.26733294001,0.0203624739354846,116182.190187813,413.30001282619,0.0293775184587304,-0.0449120037753263,-0.0315191142554238
0,0.3,15,935.543001119243,384514.705251435,254277.829740707,253342.286739587,4082862.57887009,2774.33775367868,380785.107026729,1504022.77763902,62.4300728533576,867584.685338582,828276.995190286,746457.513504067,728098.15605949,912443.209698713,60.16200494029,0.0221658472072985,128063.253289488,486.887345165866,0.032381732357732,-0.0520364282968691,-0.0342346359698115
0,0.3,17.5,1004.83797579628,404848.102497456,264823.377115561,263818.539139764,4093408.12624494,2778.70702916367,378099.241083174,1500373.00032321,62.5913222900391,873543.606349009,829911.272267633,742210.113885026,723546.994352448,924194.120311875,64.5312804252799,0.0237756454994764,138608.800664342,556.182319842903,0.0350482513152539,-0.0587228848467295,-0.0365782364594035
0,0.3,2.5,548.502305790278,250784.932701408,180389.505187886,179841.002882096,4008974.25431727,2743.94698156436,396067.24814832,1532014.03743877,61.3002641968729,822502.465477575,811087.219979825,771794.619698895,768116.714252996,835471.215829027,29.7712328259699,0.0109687933214377,54174.928736667,99.846649836901,0.0136985278586088,-0.0139915761911437,-0.0162608462027409
0,0.3,20,1069.25274888134,423090.276876883,274152.034519243,273082.781770362,4102736.78364862,2782.58390401009,375604.707173143,1497217.83025039,62.733964553913,879756.605509295,831279.947486779,738402.092953376,719172.292175616,934123.826444608,68.4081552716998,0.0252040256801711,147937.458068024,620.597092927963,0.0374070707231933,-0.0649330207776013,-0.038604239003552
0,0.3,22.5,1128.53102748487,439375.460860564,282382.235031218,281253.704003734,4110966.9841606,2786.01620996385,373309.661539472,1494490.80663311,62.8598105768037,884243.063688774,833524.720158311,734362.181916788,714994.333183232,943840.666134545,71.8404612254599,0.0264686106855287,156167.658579999,679.875371531493,0.0394881372538605,-0.0706465311433409,-0.0403553195028752
0,0.3,25,1183.05803890805,453956.062357921,289676.38449256,288493.326453652,4118261.13362194,2789.15614791345,371231.586326169,1492212.70897413,62.9713436674915,888181.418101461,835052.838610078,729949.253633921,713924.533974073,951151.070223459,74.9803991750596,0.0276254767989552,163461.808041341,734.402382954673,0.0413325164146849,-0.0758198941901581,-0.0418181349918632
0,0.3,27.5,1232.3557761409,466802.579204154,296036.613497325,294804.257721185,4124621.3626267,2791.84769108675,369333.202067701,1490198.01353115,63.0685964043792,892737.83244315,837224.535792741,724732.287686103,711205.736359669,958718.951266095,77.6719423483596,0.0286171381438594,169822.037046106,783.700120187523,0.04294074694199,-0.0805459170542719,-0.0431118142544564
0,0.3,30,1277.02258506784,478151.660965987,301607.654407751,300330.631822683,4130192.40353713,2794.22163567172,367621.256155678,1488464.04978705,63.1537818553192,895190.037466048,838892.567914577,721522.822160325,709839.916236496,964745.040680735,80.0458869333297,0.0294917847418454,175393.077956532,828.366929114463,0.0443494254745249,-0.0848078021211424,-0.0442252296570905
0,0.3,5,626.806113582291,281456.832142938,198097.547873535,197470.741759953,4026682.29700291,2751.27301510022,392939.248508778,1524992.73970655,61.5710336321893,832921.054805653,817088.273248651,765069.626018718,758325.710396649,853275.613454296,37.09726636183,0.0136679676616644,71882.971422316,178.150457628914,0.0181761362599009,-0.0217787234715078,-0.0207693724439235
0,0.3,7.5,706.432728439023,310373.797802278,214347.248947419,213640.81621898,4042931.9980768,2757.96379883157,389773.512383601,1518710.39202317,61.8195039155484,841358.359763314,821570.217660039,760400.666564553,749594.019728169,870006.715281776,43.7880500931797,0.016133093118061,88132.6724962,257.777072485646,0.0222849922943351,-0.0296598156384915,-0.0248034029703282
0,0.35,0,481.320292931765,226318.202047155,166695.95545667,166214.635163738,3995280.70458605,2739.71746982681,398690.020668737,1537282.4003881,61.0908794108736,813697.04903553,807070.442827076,779305.801714243,772692.068362137,822513.323568115,25.5417210884198,0.00941048902241937,40481.379005451,32.664636978388,0.0102360134289514,-0.00746219056040576,-0.0128779170761024
0,0.35,10,804.459381308784,349046.109279222,237390.974430771,236586.515049462,4065975.72356015,2768.65793619074,385840.55507245,1509283.46266717,62.1718599973288,856290.915846152,826192.888872335,755168.203005123,736232.76831235,892088.928445243,54.48218745235,0.0200731980888396,111176.397979552,355.803725355407,0.0281117672040758,-0.0394509030293462,-0.0308566370014483
0,0.35,12.5,884.094166195459,374599.946689669,251274.59369371,250390.499527515,4079859.34282309,2774.26841607028,382747.878337561,1504193.1027319,62.3841510909696,865310.607578888,828673.575383281,749108.371827517,728891.69353706,907873.075417396,60.09266733189,0.0221403007376446,125060.017242491,435.438510242082,0.0316223421081259,-0.0471501140269096,-0.0341252665654551
0,0.35,15,959.741087870296,397822.979021405,263684.344630673,262724.603542803,4092269.09376005,2779.26908649506,379806.715928947,1499761.56261127,62.5739056173884,872175.944530401,831503.040287854,744123.561108064,723028.656917399,921435.871837386,65.0933377566698,0.0239827276427942,137469.768179454,511.085431916919,0.0347602386018093,-0.0544721304881076,-0.0369708537609715
0,0.35,17.5,1030.6244241627,418758.633288609,274712.077838123,273681.45341396,4103296.8269675,2783.70387926849,377047.003260916,1495918.21831258,62.7425280420351,879486.865562193,833074.447440889,739373.444549783,717802.062816826,933557.987518864,69.5281305300996,0.0256166648613001,148497.501386904,581.968768209323,0.0375486817817496,-0.0613424282738805,-0.0394387477722208
0,0.35,2.5,558.637724677239,259478.393257299,186531.461377633,185972.823652956,4015116.21050701,2747.92922136138,395566.55200345,1529122.48874783,61.3941793764756,825798.114372734,813503.988903289,771162.143674371,763609.69296728,841040.25151039,33.7534726229896,0.0124359937408913,60316.884926414,109.982068723862,0.0152515665045938,-0.0152380579916929,-0.0181175717893709
0,0.35,20,1096.91300153654,437621.180186461,284526.352783611,283429.439782074,4113111.10191299,2787.74930127919,374508.324504005,1492681.33346296,62.8925957673171,884988.887437164,835776.947453183,734452.89809764,714291.973460427,943598.376385628,73.5735525407999,0.027107143881526,158311.776332392,648.257345583163,0.0400302931449388,-0.0676624626906657,-0.04151722113153
0,0.35,22.5,1157.60824610617,454360.608680515,293133.469375323,291975.861129217,4121718.2185047,2791.237301801,372159.3021135,1489833.42362716,63.0242051236199,890677.054633448,837343.892407102,728683.954237689,711828.600603346,953182.69754417,77.0615530626096,0.0283922487696051,166918.892924104,708.952590152793,0.0422066656693394,-0.0735103480575623,-0.0433459252709807
0,0.35,25,1213.0269271509,469222.34275971,300696.303252682,299483.276325531,4129281.05238206,2794.3145872288,370018.115829461,1487385.93875695,63.1398466032976,894325.93657194,840323.226659903,723937.263099821,709312.623782707,961379.983188742,80.1388384904099,0.0295260314398065,174481.726801463,764.371271197523,0.0441189836543352,-0.0788408259571532,-0.0449175079303519
0,0.35,27.5,1263.39019595811,482370.729295354,307326.472228967,306063.082033009,4135911.22135835,2797.02449223528,368079.649995541,1485285.17426878,63.2412269275735,897603.916389885,842292.003931116,721420.039951624,705465.228789407,969128.013217366,82.8487434968897,0.0305244579446999,181111.895777748,814.734540004733,0.0457954704822263,-0.0836666318031216,-0.0462664539774615
0,0.35,30,1308.922718995,493973.312002674,313133.874552485,311824.95183349,4141718.62368186,2799.40819164421,366333.616930068,1483477.41168174,63.3300265242149,900275.532086497,843426.549177222,719092.653555439,703146.065843231,975775.803940526,85.2324429058199,0.0314026985708047,186919.298101266,860.267063041623,0.0472639147307001,-0.0880133767532633,-0.0474272572039216
0,0.35,5,639.628465042224,291274.76434162,205001.759275372,204362.13081033,4033586.50840475,2755.5215420877,392327.264784544,1521739.24276296,61.6766042734944,836527.009703572,819297.852328814,764012.101150787,754039.282859957,859708.243282673,41.3457933493096,0.0152332778629121,78787.182824153,190.972809088847,0.0199219167239519,-0.0233022554225836,-0.0228585127859533
0,0.35,7.5,722.408884787308,321260.880288946,221998.000116822,221275.591232035,4050582.7492462,2762.47757215639,389061.901540927,1515158.85369509,61.9364897174611,845161.138262208,825117.739244764,759676.684589064,743434.988012607,877190.180058611,48.3018234179999,0.0177961296133649,95783.423665603,273.753228833931,0.0242195408110986,-0.0314313690517835,-0.0270839220936288
0,0.4,0,489.42032940242,233313.128490898,171731.359250126,171241.938920723,4000316.1083795,2743.16124427375,398278.287051912,1534807.77422417,61.1678745630736,815972.497129046,809513.154266033,777471.367209808,771158.387686831,826198.683008839,28.9854955353599,0.0106792994332932,45516.782798907,40.764673449043,0.0115092521899904,-0.00848720036985795,-0.0144669277437455
0,0.4,10,825.040427813108,360075.832889641,245334.403672466,244509.363244653,4073919.15280184,2773.10527266965,385062.922599808,1505625.22595086,62.2933210694773,861099.437827023,829012.883528571,752627.809858915,731328.230711421,899848.771796968,58.9295239312596,0.021711756859758,119119.827221247,376.384771859731,0.0301203215168866,-0.0413868171253412,-0.0332056694539897
0,0.4,12.5,906.775279849867,386341.775792799,259774.760669647,258867.985389798,4088359.50979903,2778.82218927616,381889.634961499,1500314.48403311,62.5141251063381,869244.006257446,831828.794379542,747402.218376906,724060.514392305,915821.957313881,64.6464405377696,0.0238180746282988,133560.184218428,458.11962389649,0.0337716716381875,-0.0492867087653828,-0.0366158110274554
0,0.4,15,984.727417841818,410258.458039409,272721.94783993,271737.220422089,4101306.69696931,2784.01085748983,378897.944498221,1495781.69861244,62.7120974413537,877636.684054825,833989.083645599,741778.777588962,718340.455270064,929559.67733091,69.8351087514397,0.0257297666829057,146507.371388711,536.071761888441,0.0370454628231247,-0.0567345146923099,-0.0395264100070375
0,0.4,17.5,1057.47717104572,431725.864588738,284186.177422667,283128.700251622,4112770.92655205,2788.5262312823,376080.987824651,1491806.5256522,62.8873942274277,884147.947533479,837246.228136841,735970.395296642,713519.012021025,941885.324485112,74.3504825439099,0.0273933928480754,157971.600971448,608.821515092343,0.0399442773112786,-0.0637473212867204,-0.042078954036361
0,0.4,2.5,569.720329160852,267670.678719481,192408.378995173,191838.658666012,4020993.12812455,2751.74952571303,395066.91503856,1526313.43745218,61.4840419148121,829179.271662388,816198.139562836,769387.975578781,759748.461491445,846477.260750155,37.5737769746397,0.0138435313159455,66193.802543954,121.064673207475,0.0167375882047418,-0.0164819029663305,-0.0199213240246805
0,0.4,20,1124.86353184925,450940.45875856,294331.313911968,293206.450380119,4122916.06304135,2792.51112199115,373470.040682007,1488372.09234095,63.0425210772542,890893.80949694,839704.685871591,728958.364117713,710358.971920446,952998.212555708,78.3353732527598,0.0288615699588253,168116.737460749,676.207875895873,0.0425095494411905,-0.0702472676690646,-0.04428427751044
0,0.4,22.5,1186.65738226753,468048.416795583,303276.42450023,302089.767117962,4131861.17362961,2796.02253584986,371073.296646391,1485411.3907008,63.1792986187263,894965.78381924,842960.609466765,724304.731416216,707064.675427069,962563.354421371,81.8467871114699,0.0301553011626141,177061.848049011,738.001726314153,0.0447713862252717,-0.0762139559521261,-0.0461854076926388
0,0.4,25,1242.54682665437,483100.700292313,311075.119493067,309832.572666413,4139659.86862245,2798.98596883869,368871.556950007,1482780.65279902,63.2985465941746,898942.473065873,844749.367366888,721585.901585668,703267.588157005,971112.519368065,84.8102201002998,0.0312471364979667,184860.543041848,793.891170700993,0.0467433434222886,-0.0816951814203224,-0.0478746610637673
0,0.4,27.5,1293.47455360887,496478.799290354,317955.738650597,316662.264096988,4146540.48777998,2801.67216400878,366894.0003616,1480573.22694627,63.4037564921281,902149.01951764,846281.581110905,718856.085326086,700218.51580103,979033.266945367,87.4964152703897,0.0322368274460709,191741.162199378,844.818897655493,0.0484831584144245,-0.0866183036018308,-0.0492920966664362
0,0.4,30,1339.40703715359,508263.652421187,323974.26060633,322634.853569177,4152559.00973571,2804.02492938609,365114.378436489,1478673.79700305,63.4957842684511,906036.562837888,847018.210389339,716523.429002238,697399.122442352,985579.665984944,89.8491806477,0.0331036708619417,197759.684155111,890.751381200213,0.0500049858095091,-0.0910486679340446,-0.0505117614732706
0,0.4,5,654.507990290334,300553.44106228,211656.559232586,211002.051242296,4040241.30836197,2759.62312459323,391735.080381599,1518615.56720785,61.7783612241945,839261.798780278,822216.350493743,763296.50472421,750254.460562627,865210.174722159,45.4473758548397,0.016744448430049,85441.982781367,205.852334336957,0.0216046316759266,-0.0247764970128231,-0.0248642920231059
0,0.4,7.5,740.388101701326,331403.087302944,229282.704831465,228542.316729763,4057867.45396084,2766.69354736113,388356.452931477,1511695.14126143,62.0478783907915,850539.197860681,825655.458924745,759053.580285858,739640.108467212,882977.0893434,52.51779862274,0.0193494465666608,103068.128380246,291.732445747949,0.0260615317984867,-0.0331875816008743,-0.0293080463217475
0,0.45,0,498.763465640478,239984.139511296,176600.781841148,176102.018375508,4005185.53097053,2746.57816168286,397893.948122568,1532496.57668631,61.2423317365,819284.5837262,811189.465629422,775864.708692139,768707.185365986,830137.568477834,32.4024129444697,0.0119382147451326,50386.205389929,50.107809687101,0.0127405213872724,-0.00944401117333271,-0.0159509973766541
0,0.45,10,846.169541218895,370312.212376538,252905.358644738,252059.18910352,4081490.10777412,2777.29455197023,384321.110302188,1502144.41017196,62.4090867268703,864821.610377981,831517.386816689,751107.339284824,727395.495356638,906646.256859038,63.1188032318396,0.0232552380814612,126690.782193519,397.513885265518,0.032034692980262,-0.0432335569851956,-0.035440776107832
0,0.45,12.5,930.303622331662,397291.917882009,267916.906925092,266986.60330276,4096501.65605447,2783.21973537983,381099.541850728,1496728.99225761,62.6386247127027,873700.037246944,834494.730056477,745030.277198221,720519.381857837,922755.210616044,69.0439866414399,0.0254382888335558,141702.330473873,481.647966378285,0.0358304730046131,-0.0512536435888394,-0.0389181323893891
